(32, 8, 41180)
(32, 8, 55470)
(32, 8, 62746)
(32, 8, 70179)
(32, 8, 78947)
(32, 8, 84285)
(32, 8, 84323)
(32, 8, 84354)
(32, 8, 84398)
(32, 8, 84510)
(32, 8, 84636)
(32, 8, 84664)
(32, 8, 84720)
(32, 8, 84857)
(32, 8, 88359)
(32, 8, 88569)
(32, 8, 88671)
(32, 8, 88748)
(32, 8, 89217)
(32, 8, 89565)
(32, 8, 89796)
(32, 8, 89879)
(32, 8, 90010)
(32, 8, 90086)
(32, 8, 90322)
(32, 8, 90437)
(32, 8, 90533)
(32, 8, 90649)
(32, 8, 90904)
(32, 8, 91078)
(32, 8, 91294)
(32, 8, 91590)
(32, 8, 91715)
(32, 8, 91859)
(32, 8, 92074)
(32, 8, 92434)
(32, 8, 92809)
(32, 8, 92913)
(32, 8, 93091)
(32, 8, 93309)
(32, 8, 93641)
(32, 8, 93948)
(32, 8, 94105)
(32, 8, 121833)
(32, 8, 122245)
(32, 8, 122453)
(32, 8, 122742)
(32, 8, 123000)
(32, 8, 123266)
(32, 8, 123581)
(32, 8, 123760)
(32, 8, 123992)
(32, 8, 124197)
(32, 8, 124360)
(32, 8, 124682)
(32, 8, 124908)
(32, 8, 125070)
(32, 8, 125160)
(32, 8, 125601)
(32, 8, 126020)
(32, 8, 126167)
(32, 8, 126613)
(32, 8, 126802)
(32, 8, 127136)
(32, 8, 127462)
(32, 8, 127620)
(32, 8, 127803)
(32, 8, 128092)
(32, 8, 128166)
(32, 8, 128431)
(32, 8, 128626)
(32, 8, 128862)
(32, 8, 129127)
(32, 8, 129373)
(32, 8, 129648)
(32, 8, 129894)
(32, 8, 130151)
(32, 8, 130326)
(32, 8, 130679)
(32, 8, 131182)
(32, 8, 131646)
(32, 8, 131752)
(32, 8, 132203)
(32, 8, 132597)
(32, 8, 132762)
(32, 8, 132932)
(32, 8, 133167)
(32, 8, 133574)
(32, 8, 133659)
(32, 8, 133895)
(32, 8, 134152)
(32, 8, 140819)
(32, 8, 145009)
(32, 8, 145529)
(32, 8, 145773)
(32, 8, 146004)
(32, 8, 146409)
(32, 8, 147055)
(32, 8, 147385)
(32, 8, 147982)
(32, 8, 148686)
(32, 8, 148998)
(32, 8, 149042)
(32, 8, 149381)
(32, 8, 150267)
(32, 8, 150671)
(32, 8, 150974)
(32, 8, 151788)
(32, 8, 152186)
(32, 8, 152453)
(32, 8, 153605)
(32, 8, 154149)
(32, 8, 154216)
