(32, 8, 29766)
(32, 8, 43098)
(32, 8, 53616)
(32, 8, 69129)
(32, 8, 86588)
(32, 8, 102694)
(32, 8, 117314)
(32, 8, 124392)
(32, 8, 126065)
(32, 8, 127405)
(32, 8, 127456)
(32, 8, 127606)
(32, 8, 127723)
(32, 8, 127846)
(32, 8, 127951)
(32, 8, 128070)
(32, 8, 128226)
(32, 8, 128390)
(32, 8, 128600)
(32, 8, 128896)
(32, 8, 129546)
(32, 8, 129735)
(32, 8, 130095)
(32, 8, 130271)
(32, 8, 130476)
(32, 8, 130721)
(32, 8, 130879)
(32, 8, 131069)
(32, 8, 131498)
(32, 8, 131565)
(32, 8, 131710)
(32, 8, 131934)
(32, 8, 132007)
(32, 8, 132160)
(32, 8, 132518)
(32, 8, 132985)
(32, 8, 133205)
(32, 8, 133457)
(32, 8, 133727)
(32, 8, 134011)
(32, 8, 134297)
(32, 8, 134489)
(32, 8, 134635)
(32, 8, 134999)
(32, 8, 135091)
(32, 8, 135273)
(32, 8, 135339)
(32, 8, 135469)
(32, 8, 135546)
(32, 8, 135809)
(32, 8, 135969)
(32, 8, 136056)
(32, 8, 136299)
(32, 8, 136552)
(32, 8, 136745)
(32, 8, 136992)
(32, 8, 137122)
(32, 8, 137485)
(32, 8, 137698)
(32, 8, 137921)
(32, 8, 138034)
(32, 8, 138280)
(32, 8, 138383)
(32, 8, 138515)
(32, 8, 138895)
(32, 8, 139003)
(32, 8, 139210)
(32, 8, 139323)
(32, 8, 139454)
(32, 8, 139699)
(32, 8, 139781)
(32, 8, 139930)
(32, 8, 148096)
(32, 8, 148359)
(32, 8, 148735)
(32, 8, 148788)
(32, 8, 148875)
(32, 8, 149862)
(32, 8, 150044)
(32, 8, 150297)
(32, 8, 150350)
(32, 8, 150670)
(32, 8, 150749)
(32, 8, 151257)
(32, 8, 151558)
(32, 8, 151670)
(32, 8, 151811)
(32, 8, 151928)
(32, 8, 151980)
(32, 8, 152147)
(32, 8, 152225)
(32, 8, 152334)
(32, 8, 152394)
(32, 8, 152496)
(32, 8, 152779)
(32, 8, 152827)
(32, 8, 152977)
(32, 8, 153116)
(32, 8, 153217)
(32, 8, 153265)
(32, 8, 153310)
(32, 8, 153519)
(32, 8, 153585)
(32, 8, 153606)
(32, 8, 153741)
(32, 8, 153798)
(32, 8, 153924)
(32, 8, 154044)
(32, 8, 154150)
(32, 8, 154211)
(32, 8, 154404)
(32, 8, 154497)
(32, 8, 154561)
(32, 8, 154985)
(32, 8, 155149)
(32, 8, 155371)
(32, 8, 155612)
(32, 8, 155728)
(32, 8, 155855)
(32, 8, 156061)
(32, 8, 156246)
(32, 8, 156532)
(32, 8, 156724)
(32, 8, 156806)
(32, 8, 157216)
(32, 8, 157539)
(32, 8, 157616)
(32, 8, 157803)
(32, 8, 157924)
(32, 8, 158132)
(32, 8, 158345)
(32, 8, 158598)
(32, 8, 159016)
(32, 8, 159236)
(32, 8, 159665)
(32, 8, 160128)
(32, 8, 160285)
(32, 8, 160412)
(32, 8, 160625)
(32, 8, 160947)
(32, 8, 161345)
(32, 8, 161470)
(32, 8, 161804)
(32, 8, 162225)
(32, 8, 162604)
(32, 8, 162621)
(32, 8, 162687)
(32, 8, 162858)
(32, 8, 162941)
(32, 8, 163280)
(32, 8, 163476)
(32, 8, 163582)
(32, 8, 164053)
(32, 8, 164178)
(32, 8, 164366)
(32, 8, 164742)
(32, 8, 165165)
(32, 8, 165452)
(32, 8, 165765)
(32, 8, 166369)
(32, 8, 166688)
(32, 8, 167292)
(32, 8, 167713)
(32, 8, 167977)
(32, 8, 168762)
(32, 8, 169012)
(32, 8, 169367)
(32, 8, 169438)
(32, 8, 170064)
(32, 8, 170103)
(32, 8, 170781)
(32, 8, 203086)
(32, 8, 203487)
(32, 8, 203593)
(32, 8, 203889)
(32, 8, 204063)
(32, 8, 204271)
(32, 8, 204327)
(32, 8, 204485)
(32, 8, 204620)
(32, 8, 204661)
(32, 8, 204791)
(32, 8, 205024)
(32, 8, 205084)
(32, 8, 205503)
(32, 8, 205624)
(32, 8, 205825)
(32, 8, 205917)
(32, 8, 206116)
(32, 8, 206289)
(32, 8, 206390)
(32, 8, 206496)
(32, 8, 206726)
(32, 8, 206820)
(32, 8, 207133)
(32, 8, 207181)
(32, 8, 207427)
(32, 8, 207570)
(32, 8, 207628)
(32, 8, 207993)
(32, 8, 208122)
(32, 8, 208355)
(32, 8, 208452)
(32, 8, 208629)
(32, 8, 208759)
(32, 8, 209131)
(32, 8, 209190)
(32, 8, 209507)
(32, 8, 209604)
(32, 8, 210034)
(32, 8, 210454)
(32, 8, 210590)
(32, 8, 210886)
(32, 8, 211070)
(32, 8, 211292)
(32, 8, 211560)
(32, 8, 211648)
(32, 8, 211950)
(32, 8, 212329)
(32, 8, 212703)
(32, 8, 213052)
(32, 8, 213396)
(32, 8, 213645)
(32, 8, 213742)
(32, 8, 214043)
(32, 8, 214082)
(32, 8, 214257)
(32, 8, 214376)
(32, 8, 214438)
(32, 8, 214600)
(32, 8, 214766)
(32, 8, 214842)
(32, 8, 215122)
(32, 8, 215164)
(32, 8, 215418)
(32, 8, 215488)
(32, 8, 215551)
(32, 8, 215715)
(32, 8, 215897)
(32, 8, 215996)
(32, 8, 216247)
(32, 8, 216295)
(32, 8, 216436)
(32, 8, 216563)
(32, 8, 216627)
(32, 8, 216728)
(32, 8, 216969)
(32, 8, 217019)
(32, 8, 217143)
(32, 8, 217369)
(32, 8, 217561)
(32, 8, 217616)
(32, 8, 217751)
(32, 8, 217852)
(32, 8, 218172)
(32, 8, 218573)
(32, 8, 218967)
(32, 8, 219274)
(32, 8, 219435)
(32, 8, 219692)
(32, 8, 220004)
(32, 8, 220055)
(32, 8, 220252)
(32, 8, 220378)
(32, 8, 220437)
(32, 8, 220600)
(32, 8, 220792)
(32, 8, 220894)
(32, 8, 221101)
(32, 8, 221143)
(32, 8, 221477)
(32, 8, 221519)
(32, 8, 221715)
(32, 8, 221856)
(32, 8, 221935)
(32, 8, 222081)
(32, 8, 222230)
(32, 8, 222272)
(32, 8, 222392)
(32, 8, 222649)
(32, 8, 222942)
(32, 8, 223036)
(32, 8, 223236)
(32, 8, 223391)
(32, 8, 223545)
(32, 8, 223687)
(32, 8, 223835)
(32, 8, 224154)
(32, 8, 224421)
(32, 8, 224633)
(32, 8, 224730)
(32, 8, 224872)
(32, 8, 224917)
(32, 8, 224998)
(32, 8, 225221)
(32, 8, 225584)
(32, 8, 225941)
(32, 8, 226297)
(32, 8, 226532)
(32, 8, 226667)
(32, 8, 227024)
(32, 8, 227393)
(32, 8, 227761)
(32, 8, 227984)
(32, 8, 228113)
(32, 8, 228229)
(32, 8, 228456)
(32, 8, 228806)
(32, 8, 228898)
(32, 8, 229190)
(32, 8, 229522)
(32, 8, 229609)
(32, 8, 229930)
(32, 8, 230157)
(32, 8, 230296)
(32, 8, 230668)
(32, 8, 230806)
(32, 8, 231052)
(32, 8, 231436)
(32, 8, 231834)
(32, 8, 232056)
(32, 8, 232216)
(32, 8, 232487)
(32, 8, 232583)
(32, 8, 232894)
(32, 8, 232924)
(32, 8, 233015)
(32, 8, 233260)
(32, 8, 233294)
(32, 8, 233625)
(32, 8, 233667)
(32, 8, 233966)
(32, 8, 234000)
(32, 8, 234049)
(32, 8, 234221)
(32, 8, 234305)
(32, 8, 234377)
(32, 8, 234454)
(32, 8, 234663)
(32, 8, 234876)
(32, 8, 234942)
(32, 8, 235018)
(32, 8, 235079)
(32, 8, 235344)
(32, 8, 235471)
(32, 8, 235674)
(32, 8, 235720)
(32, 8, 235846)
(32, 8, 236044)
(32, 8, 236133)
(32, 8, 236406)
(32, 8, 236448)
(32, 8, 236758)
(32, 8, 236835)
(32, 8, 237032)
(32, 8, 237193)
(32, 8, 237245)
(32, 8, 237368)
(32, 8, 237518)
(32, 8, 242384)
(32, 8, 243012)
(32, 8, 243255)
(32, 8, 243311)
(32, 8, 245978)
(32, 8, 246554)
(32, 8, 249033)
(32, 8, 249292)
(32, 8, 250437)
(32, 8, 250704)
(32, 8, 251214)
(32, 8, 251311)
(32, 8, 251476)
(32, 8, 251568)
(32, 8, 252058)
(32, 8, 252531)
(32, 8, 252820)
(32, 8, 252931)
(32, 8, 253007)
(32, 8, 253147)
(32, 8, 253283)
(32, 8, 253639)
(32, 8, 254130)
(32, 8, 254438)
(32, 8, 255607)
(32, 8, 255852)
(32, 8, 256372)
(32, 8, 256573)
(32, 8, 256765)
(32, 8, 278529)
(32, 8, 278759)
(32, 8, 278897)
(32, 8, 278983)
(32, 8, 279084)
(32, 8, 287477)
(32, 8, 287643)
(32, 8, 287826)
(32, 8, 287901)
(32, 8, 288058)
(32, 8, 288249)
(32, 8, 288417)
(32, 8, 288503)
(32, 8, 288607)
(32, 8, 288686)
(32, 8, 288803)
(32, 8, 288875)
(32, 8, 289028)
(32, 8, 289130)
(32, 8, 289239)
(32, 8, 289321)
(32, 8, 289385)
(32, 8, 289457)
(32, 8, 289517)
(32, 8, 289567)
(32, 8, 289640)
(32, 8, 289699)
(32, 8, 289734)
(32, 8, 289811)
(32, 8, 289866)
(32, 8, 289903)
(32, 8, 290053)
(32, 8, 290087)
(32, 8, 290142)
(32, 8, 290217)
(32, 8, 290254)
(32, 8, 290296)
(32, 8, 290374)
(32, 8, 290435)
(32, 8, 290478)
(32, 8, 290537)
(32, 8, 290609)
(32, 8, 290658)
(32, 8, 290722)
(32, 8, 290786)
(32, 8, 290841)
(32, 8, 290879)
(32, 8, 290963)
(32, 8, 291032)
(32, 8, 291057)
(32, 8, 291126)
(32, 8, 291207)
(32, 8, 291245)
(32, 8, 291300)
(32, 8, 291357)
(32, 8, 291416)
(32, 8, 291476)
(32, 8, 291574)
(32, 8, 291624)
(32, 8, 291699)
(32, 8, 291787)
(32, 8, 291842)
(32, 8, 291882)
(32, 8, 291994)
(32, 8, 292041)
(32, 8, 292071)
(32, 8, 292171)
(32, 8, 292212)
(32, 8, 292261)
(32, 8, 292346)
(32, 8, 292375)
(32, 8, 292444)
(32, 8, 292577)
(32, 8, 292707)
(32, 8, 292768)
(32, 8, 292876)
(32, 8, 292949)
(32, 8, 293051)
(32, 8, 293111)
(32, 8, 293233)
(32, 8, 293299)
(32, 8, 293436)
(32, 8, 293494)
(32, 8, 293632)
(32, 8, 293801)
(32, 8, 293994)
