(32,14,7410)
(32,14,7972)
(32,14,8507)
(32,14,9035)
(32,14,9563)
(32,14,10090)
(32,14,10617)
(32,14,11304)
(32,14,11997)
(32,14,12834)
(32,14,14433)
(32,14,15830)
(32,14,17210)
(32,14,18585)
(32,14,19985)
(32,14,21144)
(32,14,22397)
(32,14,23596)
(32,14,24972)
(32,14,26329)
(32,14,27810)
(32,14,29219)
(32,14,30655)
(32,14,32149)
(32,14,33543)
(32,14,35153)
(32,14,36655)
(32,14,38244)
(32,14,39890)
(32,14,41226)
(32,14,42790)
(32,14,44497)
(32,14,45982)
(32,14,47517)
(32,14,48948)
(32,14,50552)
(32,14,52182)
(32,14,53642)
(32,14,55238)
(32,14,56806)
(32,14,58379)
(32,14,59987)
(32,14,61637)
(32,14,63267)
(32,14,64886)
(32,14,66502)
(32,14,68030)
(32,14,69589)
(32,14,71316)
(32,14,72947)
(32,14,74761)
(32,14,76392)
(32,14,78082)
(32,14,79714)
(32,14,81396)
(32,14,83034)
(32,14,84611)
(32,14,86384)
(32,14,88115)
(32,14,89799)
(32,14,91380)
(32,14,93151)
(32,14,95008)
(32,14,96619)
(32,14,98152)
(32,14,99644)
(32,14,101265)
(32,14,102822)
(32,14,104392)
(32,14,106109)
(32,14,107898)
(32,14,109538)
(32,14,111088)
(32,14,112589)
(32,14,114290)
(32,14,115966)
(32,14,117432)
(32,14,119151)
(32,14,120796)
(32,14,122454)
(32,14,124160)
(32,14,125895)
(32,14,127545)
(32,14,129238)
(32,14,130722)
(32,14,132428)
(32,14,133952)
(32,14,135584)
(32,14,137247)
(32,14,138905)
(32,14,140581)
(32,14,142201)
(32,14,144060)
(32,14,145703)
(32,14,147533)
(32,14,149330)
(32,14,150950)
(32,14,152812)
(32,14,154592)
(32,14,156329)
(32,14,158091)
(32,14,159889)
(32,14,161654)
(32,14,163323)
(32,14,165099)
(32,14,166751)
(32,14,168546)
(32,14,170340)
(32,14,171944)
(32,14,173809)
(32,14,175555)
(32,14,177248)
(32,14,178916)
(32,14,180665)
(32,14,182448)
(32,14,184045)
(32,14,185969)
(32,14,187804)
(32,14,189550)
(32,14,191373)
(32,14,193188)
(32,14,194976)
(32,14,196701)
(32,14,198408)
(32,14,200159)
(32,14,202062)
(32,14,203915)
(32,14,205686)
(32,14,207352)
(32,14,209161)
(32,14,210755)
(32,14,212626)
(32,14,214295)
(32,14,216185)
(32,14,217869)
(32,14,219793)
(32,14,221684)
(32,14,223445)
(32,14,225189)
(32,14,226805)
(32,14,228646)
(32,14,230477)
(32,14,232011)
(32,14,233834)
(32,14,235600)
(32,14,237183)
(32,14,238891)
(32,14,240879)
(32,14,243474)
(32,14,245998)
(32,14,248381)
(32,14,250679)
(32,14,253088)
(32,14,255955)
(32,14,258380)
(32,14,261194)
(32,14,263410)
(32,14,265800)
(32,14,268628)
(32,14,270960)
(32,14,273595)
(32,14,276226)
(32,14,278665)
(32,14,281186)
(32,14,283709)
(32,14,286309)
(32,14,289040)
(32,14,291944)
(32,14,293899)
(32,14,296365)
(32,14,298637)
(32,14,301696)
(32,14,303756)
(32,14,306332)
(32,14,308848)
(32,14,311230)
(32,14,314360)
(32,14,317324)
(32,14,319831)
(32,14,322794)
(32,14,325222)
(32,14,327835)
(32,14,330041)
(32,14,332775)
(32,14,335301)
(32,14,337843)
(32,14,340483)
(32,14,343042)
(32,14,345383)
(32,14,348048)
(32,14,350308)
(32,14,352879)
(32,14,355591)
(32,14,358519)
(32,14,360919)
(32,14,363310)
(32,14,366058)
(32,14,368505)
(32,14,370804)
(32,14,373252)
(32,14,375283)
(32,14,377914)
(32,14,380109)
(32,14,382646)
(32,14,384648)
(32,14,387223)
(32,14,389694)
(32,14,392309)
(32,14,395235)
(32,14,397538)
(32,14,400013)
(32,14,402619)
(32,14,404548)
(32,14,407269)
(32,14,409735)
(32,14,412347)
(32,14,414543)
(32,14,416600)
(32,14,419055)
(32,14,421258)
(32,14,423275)
(32,14,426007)
(32,14,428150)
(32,14,430493)
(32,14,432974)
(32,14,435664)
(32,14,437904)
(32,14,440463)
(32,14,442747)
(32,14,444900)
(32,14,447423)
(32,14,449881)
(32,14,452287)
(32,14,454839)
(32,14,457019)
(32,14,458937)
(32,14,460970)
(32,14,462962)
(32,14,464833)
(32,14,467292)
(32,14,469251)
(32,14,471412)
(32,14,473664)
(32,14,475888)
(32,14,477821)
(32,14,479858)
(32,14,482038)
(32,14,484035)
(32,14,486087)
(32,14,487926)
